2024-07-31 18:23:05,410 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\httpclient-4.5.14.jar
2024-07-31 18:23:05,410 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\httpcore-4.4.16.jar
2024-07-31 18:23:05,411 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\jansi-2.4.1.jar
2024-07-31 18:23:05,411 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\jcl-over-slf4j-1.7.36.jar
2024-07-31 18:23:05,411 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-artifact-3.9.7.jar
2024-07-31 18:23:05,411 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-builder-support-3.9.7.jar
2024-07-31 18:23:05,411 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-compat-3.9.7.jar
2024-07-31 18:23:05,411 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-core-3.9.7.jar
2024-07-31 18:23:05,411 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-embedder-3.9.7.jar
2024-07-31 18:23:05,411 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-model-3.9.7.jar
2024-07-31 18:23:05,411 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-model-builder-3.9.7.jar
2024-07-31 18:23:05,412 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-plugin-api-3.9.7.jar
2024-07-31 18:23:05,412 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-repository-metadata-3.9.7.jar
2024-07-31 18:23:05,412 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-api-1.9.20.jar
2024-07-31 18:23:05,412 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-connector-basic-1.9.20.jar
2024-07-31 18:23:05,412 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-impl-1.9.20.jar
2024-07-31 18:23:05,412 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-named-locks-1.9.20.jar
2024-07-31 18:23:05,412 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-provider-3.9.7.jar
2024-07-31 18:23:05,412 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-spi-1.9.20.jar
2024-07-31 18:23:05,412 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-transport-file-1.9.20.jar
2024-07-31 18:23:05,413 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-transport-http-1.9.20.jar
2024-07-31 18:23:05,413 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-transport-wagon-1.9.20.jar
2024-07-31 18:23:05,413 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-util-1.9.20.jar
2024-07-31 18:23:05,413 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-settings-3.9.7.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-settings-builder-3.9.7.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-shared-utils-3.4.2.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\org.eclipse.sisu.inject-0.9.0.M2.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\org.eclipse.sisu.plexus-0.9.0.M2.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-build-api-0.0.7.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-build-api-1.2.0.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-cipher-2.0.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-classworlds-2.8.0.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-component-annotations-2.1.0.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-interpolation-1.27.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-sec-dispatcher-2.0.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-utils-3.5.1.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-file-3.5.3.jar
2024-07-31 18:23:05,414 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-http-3.5.3.jar
2024-07-31 18:23:05,415 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-http-shared-3.5.3.jar
2024-07-31 18:23:05,415 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-provider-api-3.5.3.jar
2024-07-31 18:23:05,415 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.2.0.jre [16])
2024-07-31 18:23:05,415 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\com.google.guava_33.2.0.jre.jar
2024-07-31 18:23:05,415 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.13 [1007])
2024-07-31 18:23:05,416 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\slf4j.api_2.0.13.jar
2024-07-31 18:23:05,416 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [33])
2024-07-31 18:23:05,416 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-07-31 18:23:05,416 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [44])
2024-07-31 18:23:05,416 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\javax.annotation_1.3.5.v20200909-1856.jar
2024-07-31 18:23:05,416 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.8.0 [78])
2024-07-31 18:23:05,417 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.apache.commons.cli_1.8.0.jar
2024-07-31 18:23:05,417 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [81])
2024-07-31 18:23:05,417 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-07-31 18:23:05,417 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [89])
2024-07-31 18:23:05,417 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.apache.commons.lang3_3.14.0.jar
2024-07-31 18:23:05,417 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2024-07-31 18:23:05,418 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-07-31 18:23:05,420 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\sjagdale\OneDrive - Expleo France\Desktop\selenium\Selenium-testing":
2024-07-31 18:23:05,420 [Worker-70: Launching Executing clean in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always clean
2024-07-31 18:23:07,794 [Worker-71: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-31 18:23:07,797 [Worker-71: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-07-31 18:23:07,802 [Worker-71: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-31 18:23:07,806 [Worker-71: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2024-07-31 18:24:34,823 [Worker-70: Launching Executing test in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313 [642])
2024-07-31 18:24:34,824 [Worker-70: Launching Executing test in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313
2024-07-31 18:24:34,825 [Worker-70: Launching Executing test in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\aopalliance-1.0.jar
2024-07-31 18:24:34,825 [Worker-70: Launching Executing test in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\guice-5.1.0.jar
2024-07-31 18:24:34,825 [Worker-70: Launching Executing test in C__Users_sjagdale_OneDrive - Expleo France_Desktop_selenium_Selenium-testing] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\sjagdale\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\httpclient-4.5.14.jar
